2020-03-03 21:57:32,749 INFO  Logger.cs: 70 - 
2020-03-03 22:03:10,361 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in SG90 - Micro Servo 9g - Tower Pro.1-1
2020-03-03 22:03:10,362 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from leg-holder-1
2020-03-03 22:03:10,363 INFO  ExportHelperExtension.cs: 1142 - Found 27 in leg-holder-1
2020-03-03 22:03:10,365 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in leg-holder-1
2020-03-03 22:03:10,366 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from support-key-1
2020-03-03 22:03:10,367 INFO  ExportHelperExtension.cs: 1142 - Found 26 in support-key-1
2020-03-03 22:03:10,368 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in support-key-1
2020-03-03 22:03:10,369 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from legs-1
2020-03-03 22:03:10,370 INFO  ExportHelperExtension.cs: 1142 - Found 26 in legs-1
2020-03-03 22:03:10,372 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in legs-1
2020-03-03 22:03:10,372 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from support-1
2020-03-03 22:03:10,374 INFO  ExportHelperExtension.cs: 1142 - Found 28 in support-1
2020-03-03 22:03:10,375 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in support-1
2020-03-03 22:03:10,376 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from legs-2
2020-03-03 22:03:10,430 INFO  ExportHelperExtension.cs: 1142 - Found 26 in legs-2
2020-03-03 22:03:10,430 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in legs-2
2020-03-03 22:03:10,431 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from leg-holder-2
2020-03-03 22:03:10,432 INFO  ExportHelperExtension.cs: 1142 - Found 27 in leg-holder-2
2020-03-03 22:03:10,432 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in leg-holder-2
2020-03-03 22:03:10,433 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from legs-3
2020-03-03 22:03:10,434 INFO  ExportHelperExtension.cs: 1142 - Found 26 in legs-3
2020-03-03 22:03:10,434 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in legs-3
2020-03-03 22:03:10,435 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from legs-4
2020-03-03 22:03:10,436 INFO  ExportHelperExtension.cs: 1142 - Found 26 in legs-4
2020-03-03 22:03:10,437 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in legs-4
2020-03-03 22:03:10,437 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from m-legs-1
2020-03-03 22:03:10,438 INFO  ExportHelperExtension.cs: 1142 - Found 26 in m-legs-1
2020-03-03 22:03:10,439 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in m-legs-1
2020-03-03 22:03:10,439 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from SG90 - Micro Servo 9g - Tower Pro.1-2
2020-03-03 22:03:10,440 INFO  ExportHelperExtension.cs: 1142 - Found 83 in SG90 - Micro Servo 9g - Tower Pro.1-2
2020-03-03 22:03:10,441 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in SG90 - Micro Servo 9g - Tower Pro.1-2
2020-03-03 22:03:10,441 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Assem1.SLDASM
2020-03-03 22:03:10,442 INFO  ExportHelperExtension.cs: 1142 - Found 71 in Assem1.SLDASM
2020-03-03 22:03:10,443 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Assem1.SLDASM
2020-03-03 22:03:10,443 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-03-03 22:03:10,444 INFO  ExportHelperExtension.cs: 1167 - 13 components to check
2020-03-03 22:03:10,444 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from spider-square-base-1
2020-03-03 22:03:10,445 INFO  ExportHelperExtension.cs: 1142 - Found 28 in spider-square-base-1
2020-03-03 22:03:10,446 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in spider-square-base-1
2020-03-03 22:03:10,446 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from SG90 - Micro Servo 9g - Tower Pro.1-3
2020-03-03 22:03:10,447 INFO  ExportHelperExtension.cs: 1142 - Found 83 in SG90 - Micro Servo 9g - Tower Pro.1-3
2020-03-03 22:03:10,448 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in SG90 - Micro Servo 9g - Tower Pro.1-3
2020-03-03 22:03:10,448 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from SG90 - Micro Servo 9g - Tower Pro.1-1
2020-03-03 22:03:10,449 INFO  ExportHelperExtension.cs: 1142 - Found 83 in SG90 - Micro Servo 9g - Tower Pro.1-1
2020-03-03 22:03:10,450 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in SG90 - Micro Servo 9g - Tower Pro.1-1
2020-03-03 22:03:10,451 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from leg-holder-1
2020-03-03 22:03:10,451 INFO  ExportHelperExtension.cs: 1142 - Found 27 in leg-holder-1
2020-03-03 22:03:10,453 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in leg-holder-1
2020-03-03 22:03:10,454 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from support-key-1
2020-03-03 22:03:10,455 INFO  ExportHelperExtension.cs: 1142 - Found 26 in support-key-1
2020-03-03 22:03:10,456 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in support-key-1
2020-03-03 22:03:10,457 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from legs-1
2020-03-03 22:03:10,458 INFO  ExportHelperExtension.cs: 1142 - Found 26 in legs-1
2020-03-03 22:03:10,459 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in legs-1
2020-03-03 22:03:10,460 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from support-1
2020-03-03 22:03:10,462 INFO  ExportHelperExtension.cs: 1142 - Found 28 in support-1
2020-03-03 22:03:10,463 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in support-1
2020-03-03 22:03:10,464 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from legs-2
2020-03-03 22:03:10,465 INFO  ExportHelperExtension.cs: 1142 - Found 26 in legs-2
2020-03-03 22:03:10,466 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in legs-2
2020-03-03 22:03:10,466 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from leg-holder-2
2020-03-03 22:03:10,467 INFO  ExportHelperExtension.cs: 1142 - Found 27 in leg-holder-2
2020-03-03 22:03:10,467 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in leg-holder-2
2020-03-03 22:03:10,468 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from legs-3
2020-03-03 22:03:10,469 INFO  ExportHelperExtension.cs: 1142 - Found 26 in legs-3
2020-03-03 22:03:10,469 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in legs-3
2020-03-03 22:03:10,470 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from legs-4
2020-03-03 22:03:10,499 INFO  ExportHelperExtension.cs: 1142 - Found 26 in legs-4
2020-03-03 22:03:10,500 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in legs-4
2020-03-03 22:03:10,500 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from m-legs-1
2020-03-03 22:03:10,501 INFO  ExportHelperExtension.cs: 1142 - Found 26 in m-legs-1
2020-03-03 22:03:10,501 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in m-legs-1
2020-03-03 22:03:10,502 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from SG90 - Micro Servo 9g - Tower Pro.1-2
2020-03-03 22:03:10,503 INFO  ExportHelperExtension.cs: 1142 - Found 83 in SG90 - Micro Servo 9g - Tower Pro.1-2
2020-03-03 22:03:10,504 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in SG90 - Micro Servo 9g - Tower Pro.1-2
2020-03-03 22:03:11,180 INFO  SwAddin.cs: 316 - Loading config tree
2020-03-03 22:03:11,187 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2020-03-03 22:03:11,193 INFO  SwAddin.cs: 321 - Showing property manager
2020-03-03 22:04:59,468 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-03 22:06:25,978 INFO  ExportPropertyManager.cs: 450 - Configuration canceled
2020-03-03 22:06:26,097 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-03 22:06:31,622 INFO  SwAddin.cs: 271 - Assembly export called for file Assem1.SLDASM
2020-03-03 22:06:32,880 INFO  SwAddin.cs: 290 - Saving assembly
2020-03-03 22:06:33,712 INFO  SwAddin.cs: 293 - Opening property manager
2020-03-03 22:06:33,759 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Assem1.SLDASM
2020-03-03 22:06:33,760 INFO  ExportHelperExtension.cs: 1142 - Found 71 in Assem1.SLDASM
2020-03-03 22:06:33,763 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Assem1.SLDASM
2020-03-03 22:06:33,763 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-03-03 22:06:33,764 INFO  ExportHelperExtension.cs: 1167 - 13 components to check
2020-03-03 22:06:33,765 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from spider-square-base-1
2020-03-03 22:06:33,766 INFO  ExportHelperExtension.cs: 1142 - Found 28 in spider-square-base-1
2020-03-03 22:06:33,767 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in spider-square-base-1
2020-03-03 22:06:33,768 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from SG90 - Micro Servo 9g - Tower Pro.1-3
2020-03-03 22:06:33,769 INFO  ExportHelperExtension.cs: 1142 - Found 83 in SG90 - Micro Servo 9g - Tower Pro.1-3
2020-03-03 22:06:33,770 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in SG90 - Micro Servo 9g - Tower Pro.1-3
2020-03-03 22:06:33,771 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from SG90 - Micro Servo 9g - Tower Pro.1-1
2020-03-03 22:06:33,771 INFO  ExportHelperExtension.cs: 1142 - Found 83 in SG90 - Micro Servo 9g - Tower Pro.1-1
2020-03-03 22:06:33,773 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in SG90 - Micro Servo 9g - Tower Pro.1-1
2020-03-03 22:06:33,775 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from leg-holder-1
2020-03-03 22:06:33,776 INFO  ExportHelperExtension.cs: 1142 - Found 27 in leg-holder-1
2020-03-03 22:06:33,776 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in leg-holder-1
2020-03-03 22:06:33,777 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from support-key-1
2020-03-03 22:06:33,778 INFO  ExportHelperExtension.cs: 1142 - Found 26 in support-key-1
2020-03-03 22:06:33,778 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in support-key-1
2020-03-03 22:06:33,779 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from legs-1
2020-03-03 22:06:33,779 INFO  ExportHelperExtension.cs: 1142 - Found 26 in legs-1
2020-03-03 22:06:33,780 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in legs-1
2020-03-03 22:06:33,781 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from support-1
2020-03-03 22:06:33,782 INFO  ExportHelperExtension.cs: 1142 - Found 28 in support-1
2020-03-03 22:06:33,783 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in support-1
2020-03-03 22:06:33,783 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from legs-2
2020-03-03 22:06:33,784 INFO  ExportHelperExtension.cs: 1142 - Found 26 in legs-2
2020-03-03 22:06:33,785 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in legs-2
2020-03-03 22:06:33,786 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from leg-holder-2
2020-03-03 22:06:33,787 INFO  ExportHelperExtension.cs: 1142 - Found 27 in leg-holder-2
2020-03-03 22:06:33,788 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in leg-holder-2
2020-03-03 22:06:33,789 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from legs-3
2020-03-03 22:06:33,790 INFO  ExportHelperExtension.cs: 1142 - Found 26 in legs-3
2020-03-03 22:06:33,792 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in legs-3
2020-03-03 22:06:33,793 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from legs-4
2020-03-03 22:06:33,794 INFO  ExportHelperExtension.cs: 1142 - Found 26 in legs-4
2020-03-03 22:06:33,795 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in legs-4
2020-03-03 22:06:33,795 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from m-legs-1
2020-03-03 22:06:33,796 INFO  ExportHelperExtension.cs: 1142 - Found 26 in m-legs-1
2020-03-03 22:06:33,797 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in m-legs-1
2020-03-03 22:06:33,798 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from SG90 - Micro Servo 9g - Tower Pro.1-2
2020-03-03 22:06:33,810 INFO  ExportHelperExtension.cs: 1142 - Found 83 in SG90 - Micro Servo 9g - Tower Pro.1-2
2020-03-03 22:06:33,811 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in SG90 - Micro Servo 9g - Tower Pro.1-2
2020-03-03 22:06:33,812 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Assem1.SLDASM
2020-03-03 22:06:33,812 INFO  ExportHelperExtension.cs: 1142 - Found 71 in Assem1.SLDASM
2020-03-03 22:06:33,813 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Assem1.SLDASM
2020-03-03 22:06:33,814 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-03-03 22:06:33,814 INFO  ExportHelperExtension.cs: 1167 - 13 components to check
2020-03-03 22:06:33,815 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from spider-square-base-1
2020-03-03 22:06:33,815 INFO  ExportHelperExtension.cs: 1142 - Found 28 in spider-square-base-1
2020-03-03 22:06:33,816 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in spider-square-base-1
2020-03-03 22:06:33,816 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from SG90 - Micro Servo 9g - Tower Pro.1-3
2020-03-03 22:06:33,817 INFO  ExportHelperExtension.cs: 1142 - Found 83 in SG90 - Micro Servo 9g - Tower Pro.1-3
2020-03-03 22:06:33,818 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in SG90 - Micro Servo 9g - Tower Pro.1-3
2020-03-03 22:06:33,818 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from SG90 - Micro Servo 9g - Tower Pro.1-1
2020-03-03 22:06:33,819 INFO  ExportHelperExtension.cs: 1142 - Found 83 in SG90 - Micro Servo 9g - Tower Pro.1-1
2020-03-03 22:06:33,820 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in SG90 - Micro Servo 9g - Tower Pro.1-1
2020-03-03 22:06:33,820 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from leg-holder-1
2020-03-03 22:06:33,821 INFO  ExportHelperExtension.cs: 1142 - Found 27 in leg-holder-1
2020-03-03 22:06:33,822 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in leg-holder-1
2020-03-03 22:06:33,822 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from support-key-1
2020-03-03 22:06:33,823 INFO  ExportHelperExtension.cs: 1142 - Found 26 in support-key-1
2020-03-03 22:06:33,823 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in support-key-1
2020-03-03 22:06:33,824 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from legs-1
2020-03-03 22:06:33,825 INFO  ExportHelperExtension.cs: 1142 - Found 26 in legs-1
2020-03-03 22:06:33,825 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in legs-1
2020-03-03 22:06:33,826 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from support-1
2020-03-03 22:06:33,826 INFO  ExportHelperExtension.cs: 1142 - Found 28 in support-1
2020-03-03 22:06:33,827 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in support-1
2020-03-03 22:06:33,828 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from legs-2
2020-03-03 22:06:33,828 INFO  ExportHelperExtension.cs: 1142 - Found 26 in legs-2
2020-03-03 22:06:33,829 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in legs-2
2020-03-03 22:06:33,829 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from leg-holder-2
2020-03-03 22:06:33,830 INFO  ExportHelperExtension.cs: 1142 - Found 27 in leg-holder-2
2020-03-03 22:06:33,831 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in leg-holder-2
2020-03-03 22:06:33,831 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from legs-3
2020-03-03 22:06:33,832 INFO  ExportHelperExtension.cs: 1142 - Found 26 in legs-3
2020-03-03 22:06:33,832 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in legs-3
2020-03-03 22:06:33,833 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from legs-4
2020-03-03 22:06:33,833 INFO  ExportHelperExtension.cs: 1142 - Found 26 in legs-4
2020-03-03 22:06:33,834 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in legs-4
2020-03-03 22:06:33,835 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from m-legs-1
2020-03-03 22:06:33,835 INFO  ExportHelperExtension.cs: 1142 - Found 26 in m-legs-1
2020-03-03 22:06:33,836 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in m-legs-1
2020-03-03 22:06:33,836 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from SG90 - Micro Servo 9g - Tower Pro.1-2
2020-03-03 22:06:33,837 INFO  ExportHelperExtension.cs: 1142 - Found 83 in SG90 - Micro Servo 9g - Tower Pro.1-2
2020-03-03 22:06:33,839 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in SG90 - Micro Servo 9g - Tower Pro.1-2
2020-03-03 22:06:33,989 INFO  SwAddin.cs: 316 - Loading config tree
2020-03-03 22:06:33,991 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2020-03-03 22:06:33,994 INFO  SwAddin.cs: 321 - Showing property manager
2020-03-03 22:06:37,500 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-03 22:06:56,894 INFO  SwAddin.cs: 271 - Assembly export called for file Assem1.SLDASM
2020-03-03 22:06:58,251 INFO  SwAddin.cs: 290 - Saving assembly
2020-03-03 22:06:58,996 INFO  SwAddin.cs: 293 - Opening property manager
2020-03-03 22:06:58,997 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Assem1.SLDASM
2020-03-03 22:06:58,998 INFO  ExportHelperExtension.cs: 1142 - Found 71 in Assem1.SLDASM
2020-03-03 22:06:58,999 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Assem1.SLDASM
2020-03-03 22:06:58,999 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-03-03 22:06:59,000 INFO  ExportHelperExtension.cs: 1167 - 13 components to check
2020-03-03 22:06:59,000 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from spider-square-base-1
2020-03-03 22:06:59,001 INFO  ExportHelperExtension.cs: 1142 - Found 28 in spider-square-base-1
2020-03-03 22:06:59,002 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in spider-square-base-1
2020-03-03 22:06:59,003 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from SG90 - Micro Servo 9g - Tower Pro.1-3
2020-03-03 22:06:59,004 INFO  ExportHelperExtension.cs: 1142 - Found 83 in SG90 - Micro Servo 9g - Tower Pro.1-3
2020-03-03 22:06:59,005 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in SG90 - Micro Servo 9g - Tower Pro.1-3
2020-03-03 22:06:59,006 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from SG90 - Micro Servo 9g - Tower Pro.1-1
2020-03-03 22:06:59,006 INFO  ExportHelperExtension.cs: 1142 - Found 83 in SG90 - Micro Servo 9g - Tower Pro.1-1
2020-03-03 22:06:59,007 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in SG90 - Micro Servo 9g - Tower Pro.1-1
2020-03-03 22:06:59,008 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from leg-holder-1
2020-03-03 22:06:59,009 INFO  ExportHelperExtension.cs: 1142 - Found 27 in leg-holder-1
2020-03-03 22:06:59,010 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in leg-holder-1
2020-03-03 22:06:59,011 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from support-key-1
2020-03-03 22:06:59,012 INFO  ExportHelperExtension.cs: 1142 - Found 26 in support-key-1
2020-03-03 22:06:59,014 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in support-key-1
2020-03-03 22:06:59,015 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from legs-1
2020-03-03 22:06:59,016 INFO  ExportHelperExtension.cs: 1142 - Found 26 in legs-1
2020-03-03 22:06:59,017 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in legs-1
2020-03-03 22:06:59,018 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from support-1
2020-03-03 22:06:59,019 INFO  ExportHelperExtension.cs: 1142 - Found 28 in support-1
2020-03-03 22:06:59,020 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in support-1
2020-03-03 22:06:59,021 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from legs-2
2020-03-03 22:06:59,021 INFO  ExportHelperExtension.cs: 1142 - Found 26 in legs-2
2020-03-03 22:06:59,022 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in legs-2
2020-03-03 22:06:59,025 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from leg-holder-2
2020-03-03 22:06:59,069 INFO  ExportHelperExtension.cs: 1142 - Found 27 in leg-holder-2
2020-03-03 22:06:59,070 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in leg-holder-2
2020-03-03 22:06:59,071 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from legs-3
2020-03-03 22:06:59,071 INFO  ExportHelperExtension.cs: 1142 - Found 26 in legs-3
2020-03-03 22:06:59,072 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in legs-3
2020-03-03 22:06:59,072 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from legs-4
2020-03-03 22:06:59,073 INFO  ExportHelperExtension.cs: 1142 - Found 26 in legs-4
